Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET,Year,Month,Timestamp
7,16,0,33,619,1.0,71.55,0,10.79250591,2016,1,2016-01-07 16:00:00
7,16,30,37,0,1.2,76.97,-1,3.4724096280000003,2016,1,2016-01-07 16:30:00
7,17,0,0,0,1.5,83.65,-2,0.0,2016,1,2016-01-07 17:00:00
7,17,30,0,0,1.8,77.6,-2,0.0,2016,1,2016-01-07 17:30:00
7,18,0,0,0,2.2,77.56,-2,0.0,2016,1,2016-01-07 18:00:00
7,18,30,0,0,2.6,77.52,-1,0.0,2016,1,2016-01-07 18:30:00
7,19,0,0,0,3.0,76.69,-1,0.0,2016,1,2016-01-07 19:00:00
7,19,30,0,0,3.1,71.18,-1,0.0,2016,1,2016-01-07 19:30:00
7,20,0,0,0,3.2,67.68,-1,0.0,2016,1,2016-01-07 20:00:00
7,20,30,0,0,3.1,67.64,0,0.0,2016,1,2016-01-07 20:30:00
7,21,0,0,0,3.0,63.64,0,0.0,2016,1,2016-01-07 21:00:00
7,21,30,0,0,3.1,63.6,0,0.0,2016,1,2016-01-07 21:30:00
7,22,0,0,0,3.2,61.12,0,0.0,2016,1,2016-01-07 22:00:00
7,22,30,0,0,3.4,56.75,0,0.0,2016,1,2016-01-07 22:30:00
7,23,0,0,0,3.7,56.9,0,0.0,2016,1,2016-01-07 23:00:00
7,23,30,0,0,3.9,52.87,0,0.0,2016,1,2016-01-07 23:30:00
8,0,0,0,0,4.1,55.67,1,0.0,2016,1,2016-01-08 00:00:00
8,0,30,0,0,4.4,55.65,1,0.0,2016,1,2016-01-08 00:30:00
8,1,0,0,0,4.7,59.43,1,0.0,2016,1,2016-01-08 01:00:00
8,1,30,0,0,4.8,59.41,1,0.0,2016,1,2016-01-08 01:30:00
8,2,0,0,0,4.9,62.72,2,0.0,2016,1,2016-01-08 02:00:00
8,2,30,0,0,4.8,62.69,2,0.0,2016,1,2016-01-08 02:30:00
8,3,0,0,0,4.7,64.27,2,0.0,2016,1,2016-01-08 03:00:00
8,3,30,0,0,4.5,64.25,1,0.0,2016,1,2016-01-08 03:30:00
8,4,0,0,0,4.4,64.11,1,0.0,2016,1,2016-01-08 04:00:00
8,4,30,0,0,4.2,64.11,1,0.0,2016,1,2016-01-08 04:30:00
8,5,0,0,0,4.1,63.79,1,0.0,2016,1,2016-01-08 05:00:00
8,5,30,0,0,4.0,63.8,1,0.0,2016,1,2016-01-08 05:30:00
8,6,0,0,0,4.0,63.77,1,0.0,2016,1,2016-01-08 06:00:00
8,6,30,0,0,4.1,63.78,1,0.0,2016,1,2016-01-08 06:30:00
8,7,0,0,0,4.2,64.31,1,0.0,2016,1,2016-01-08 07:00:00
8,7,30,0,0,4.4,64.32,2,0.0,2016,1,2016-01-08 07:30:00
8,8,0,24,563,4.6,64.53,3,7.319893102999999,2016,1,2016-01-08 08:00:00
8,8,30,36,726,4.3,60.07,4,15.20268782,2016,1,2016-01-08 08:30:00
8,9,0,44,821,4.0,61.91,5,23.08530927,2016,1,2016-01-08 09:00:00
8,9,30,50,880,3.4,57.71,6,30.31086563,2016,1,2016-01-08 09:30:00
8,10,0,56,917,2.8,57.91,7,36.59785657,2016,1,2016-01-08 10:00:00
8,10,30,60,943,2.6,54.02,7,41.75909275,2016,1,2016-01-08 10:30:00
8,11,0,66,955,2.5,51.6,8,45.60605848,2016,1,2016-01-08 11:00:00
8,11,30,67,965,2.4,51.58,8,48.13972839,2016,1,2016-01-08 11:30:00
8,12,0,68,969,2.3,53.15,8,49.26580391,2016,1,2016-01-08 12:00:00
8,12,30,68,967,2.3,56.92,8,48.89044541,2016,1,2016-01-08 12:30:00
8,13,0,67,959,2.3,58.65,8,47.01365288,2016,1,2016-01-08 13:00:00
8,13,30,65,945,2.3,62.87,7,43.82358723,2016,1,2016-01-08 13:30:00
8,14,0,61,922,2.3,64.42,7,39.22539499,2016,1,2016-01-08 14:00:00
8,14,30,57,888,2.0,69.1,6,33.50148306,2016,1,2016-01-08 14:30:00
8,15,0,52,832,1.8,77.38,5,26.65133266,2016,1,2016-01-08 15:00:00
8,15,30,44,753,1.7,89.29,3,19.05049103,2016,1,2016-01-08 15:30:00
8,16,0,34,612,1.7,85.85,1,10.980081,2016,1,2016-01-08 16:00:00
8,16,30,19,378,1.7,92.39,0,3.660067223,2016,1,2016-01-08 16:30:00
8,17,0,0,0,1.7,92.17,-1,0.0,2016,1,2016-01-08 17:00:00
8,17,30,0,0,1.5,92.2,-1,0.0,2016,1,2016-01-08 17:30:00
8,18,0,0,0,1.3,97.2,-2,0.0,2016,1,2016-01-08 18:00:00
8,18,30,0,0,1.3,97.21,-2,0.0,2016,1,2016-01-08 18:30:00
8,19,0,0,0,1.3,100.0,-2,0.0,2016,1,2016-01-08 19:00:00
8,19,30,0,0,1.4,100.0,-2,0.0,2016,1,2016-01-08 19:30:00
8,20,0,0,0,1.6,100.0,-3,0.0,2016,1,2016-01-08 20:00:00
8,20,30,0,0,1.8,100.0,-3,0.0,2016,1,2016-01-08 20:30:00
8,21,0,0,0,2.0,98.06,-4,0.0,2016,1,2016-01-08 21:00:00
8,21,30,0,0,2.1,98.07,-4,0.0,2016,1,2016-01-08 21:30:00
8,22,0,0,0,2.3,94.25,-5,0.0,2016,1,2016-01-08 22:00:00
8,22,30,0,0,2.4,94.26,-5,0.0,2016,1,2016-01-08 22:30:00
8,23,0,0,0,2.6,91.72,-6,0.0,2016,1,2016-01-08 23:00:00
8,23,30,0,0,2.5,91.74,-6,0.0,2016,1,2016-01-08 23:30:00
9,0,0,0,0,2.5,84.72,-7,0.0,2016,1,2016-01-09 00:00:00
9,0,30,0,0,2.3,84.72,-7,0.0,2016,1,2016-01-09 00:30:00
9,1,0,0,0,2.2,87.32,-7,0.0,2016,1,2016-01-09 01:00:00
9,1,30,0,0,1.9,87.32,-7,0.0,2016,1,2016-01-09 01:30:00
9,2,0,0,0,1.7,84.66,-7,0.0,2016,1,2016-01-09 02:00:00
9,2,30,0,0,1.4,84.63,-7,0.0,2016,1,2016-01-09 02:30:00
9,3,0,0,0,1.2,83.5,-7,0.0,2016,1,2016-01-09 03:00:00
9,3,30,0,0,1.2,83.47,-7,0.0,2016,1,2016-01-09 03:30:00
9,4,0,0,0,1.3,83.38,-7,0.0,2016,1,2016-01-09 04:00:00
9,4,30,0,0,1.4,77.11,-7,0.0,2016,1,2016-01-09 04:30:00
9,5,0,0,0,1.6,78.38,-7,0.0,2016,1,2016-01-09 05:00:00
9,5,30,0,0,1.5,78.37,-7,0.0,2016,1,2016-01-09 05:30:00
9,6,0,0,0,1.4,78.88,-7,0.0,2016,1,2016-01-09 06:00:00
9,6,30,0,0,1.5,78.88,-6,0.0,2016,1,2016-01-09 06:30:00
9,7,0,0,0,1.6,79.35,-6,0.0,2016,1,2016-01-09 07:00:00
9,7,30,0,0,1.8,73.46,-5,0.0,2016,1,2016-01-09 07:30:00
9,8,0,29,488,2.0,74.67,-4,7.132752227999999,2016,1,2016-01-09 08:00:00
9,8,30,44,664,1.6,64.19,-2,15.01599044,2016,1,2016-01-09 08:30:00
9,9,0,86,0,1.2,64.85,0,8.070917465,2016,1,2016-01-09 09:00:00
9,9,30,123,35,0.8,60.24,0,12.57561559,2016,1,2016-01-09 09:30:00
9,10,0,159,88,0.5,61.21,1,17.92474761,2016,1,2016-01-09 10:00:00
9,10,30,182,84,0.9,61.18,2,20.27069599,2016,1,2016-01-09 10:30:00
9,11,0,205,167,1.3,59.62,3,26.27653935,2016,1,2016-01-09 11:00:00
9,11,30,213,246,1.4,59.58,3,30.68724416,2016,1,2016-01-09 11:30:00
9,12,0,224,164,1.5,57.61,3,28.34112458,2016,1,2016-01-09 12:00:00
9,12,30,221,198,1.5,57.59,3,29.46726198,2016,1,2016-01-09 12:30:00
9,13,0,205,269,1.5,59.47,4,30.78075066,2016,1,2016-01-09 13:00:00
9,13,30,79,912,1.4,59.47,4,44.10656344,2016,1,2016-01-09 13:30:00
9,14,0,75,886,1.3,61.04,4,39.41437584,2016,1,2016-01-09 14:00:00
9,14,30,69,848,1.2,65.56,3,33.59643245,2016,1,2016-01-09 14:30:00
9,15,0,60,799,1.1,74.06,2,26.7460572,2016,1,2016-01-09 15:00:00
9,15,30,50,717,0.9,74.05,1,19.14475661,2016,1,2016-01-09 15:30:00
9,16,0,37,593,0.8,73.74,0,11.16789742,2016,1,2016-01-09 16:00:00
9,16,30,20,358,1.0,79.35,-1,3.847805264,2016,1,2016-01-09 16:30:00
9,17,0,0,0,1.2,80.99,-2,0.0,2016,1,2016-01-09 17:00:00
9,17,30,0,0,1.3,80.97,-2,0.0,2016,1,2016-01-09 17:30:00
9,18,0,0,0,1.5,85.9,-2,0.0,2016,1,2016-01-09 18:00:00
9,18,30,0,0,1.8,85.87,-2,0.0,2016,1,2016-01-09 18:30:00
9,19,0,0,0,2.1,84.91,-2,0.0,2016,1,2016-01-09 19:00:00
9,19,30,0,0,2.4,84.89,-2,0.0,2016,1,2016-01-09 19:30:00
9,20,0,0,0,2.8,83.25,-2,0.0,2016,1,2016-01-09 20:00:00
9,20,30,0,0,3.0,83.23,-2,0.0,2016,1,2016-01-09 20:30:00
9,21,0,0,0,3.2,81.18,-2,0.0,2016,1,2016-01-09 21:00:00
9,21,30,0,0,3.3,81.15,-2,0.0,2016,1,2016-01-09 21:30:00
9,22,0,0,0,3.5,79.4,-2,0.0,2016,1,2016-01-09 22:00:00
9,22,30,0,0,3.5,79.37,-2,0.0,2016,1,2016-01-09 22:30:00
9,23,0,0,0,3.6,78.04,-2,0.0,2016,1,2016-01-09 23:00:00
9,23,30,0,0,3.7,78.03,-2,0.0,2016,1,2016-01-09 23:30:00
10,0,0,0,0,3.8,77.35,-2,0.0,2016,1,2016-01-10 00:00:00
10,0,30,0,0,3.8,71.78,-2,0.0,2016,1,2016-01-10 00:30:00
10,1,0,0,0,3.9,72.77,-2,0.0,2016,1,2016-01-10 01:00:00
10,1,30,0,0,3.8,67.56,-1,0.0,2016,1,2016-01-10 01:30:00
10,2,0,0,0,3.8,70.45,-1,0.0,2016,1,2016-01-10 02:00:00
10,2,30,0,0,3.6,70.43,0,0.0,2016,1,2016-01-10 02:30:00
10,3,0,0,0,3.5,74.45,0,0.0,2016,1,2016-01-10 03:00:00
10,3,30,0,0,3.4,69.17,0,0.0,2016,1,2016-01-10 03:30:00
10,4,0,0,0,3.3,72.06,0,0.0,2016,1,2016-01-10 04:00:00
10,4,30,0,0,3.2,72.06,0,0.0,2016,1,2016-01-10 04:30:00
10,5,0,0,0,3.2,73.64,0,0.0,2016,1,2016-01-10 05:00:00
10,5,30,0,0,3.2,73.64,0,0.0,2016,1,2016-01-10 05:30:00
10,6,0,0,0,3.2,74.25,0,0.0,2016,1,2016-01-10 06:00:00
10,6,30,0,0,3.1,74.26,0,0.0,2016,1,2016-01-10 06:30:00
10,7,0,0,0,3.0,74.36,0,0.0,2016,1,2016-01-10 07:00:00
10,7,30,0,0,3.0,69.16,1,0.0,2016,1,2016-01-10 07:30:00
10,8,0,36,171,3.1,72.41,2,4.879982367,2016,1,2016-01-10 08:00:00
10,8,30,61,279,3.2,67.39,3,10.32292617,2016,1,2016-01-10 08:30:00
10,9,0,88,347,3.4,69.5,4,16.32881285,2016,1,2016-01-10 09:00:00
10,9,30,81,601,3.6,64.73,5,25.14984913,2016,1,2016-01-10 09:30:00
10,10,0,88,657,3.8,58.35,7,30.87357644,2016,1,2016-01-10 10:00:00
10,10,30,78,770,3.7,58.33,7,37.06705986,2016,1,2016-01-10 10:30:00
10,11,0,107,693,3.6,54.31,8,38.943445,2016,1,2016-01-10 11:00:00
10,11,30,107,725,3.3,54.29,8,41.75863379,2016,1,2016-01-10 11:30:00
10,12,0,105,745,3.1,49.85,9,43.16575376,2016,1,2016-01-10 12:00:00
10,12,30,84,936,2.8,49.84,9,49.35910104,2016,1,2016-01-10 12:30:00
10,13,0,82,927,2.5,50.31,9,47.57616773,2016,1,2016-01-10 13:00:00
10,13,30,79,910,2.1,53.89,8,44.19846408,2016,1,2016-01-10 13:30:00
10,14,0,72,894,1.7,57.56,8,39.69416201,2016,1,2016-01-10 14:00:00
10,14,30,66,856,1.2,61.69,6,33.87684982,2016,1,2016-01-10 14:30:00
10,15,0,59,800,0.8,69.67,5,26.93286082,2016,1,2016-01-10 15:00:00
10,15,30,50,718,0.6,80.26,4,19.33181291,2016,1,2016-01-10 15:30:00
10,16,0,38,582,0.5,74.1,3,11.26137401,2016,1,2016-01-10 16:00:00
10,16,30,21,351,0.4,79.65,1,3.941567537,2016,1,2016-01-10 16:30:00
10,17,0,0,0,0.3,75.37,0,0.0,2016,1,2016-01-10 17:00:00
10,17,30,0,0,0.6,81.06,0,0.0,2016,1,2016-01-10 17:30:00
10,18,0,0,0,1.0,84.38,0,0.0,2016,1,2016-01-10 18:00:00
10,18,30,0,0,1.2,84.37,0,0.0,2016,1,2016-01-10 18:30:00
10,19,0,0,0,1.4,81.49,-1,0.0,2016,1,2016-01-10 19:00:00
10,19,30,0,0,1.5,81.48,-1,0.0,2016,1,2016-01-10 19:30:00
10,20,0,0,0,1.7,78.5,-1,0.0,2016,1,2016-01-10 20:00:00
10,20,30,0,0,1.8,78.48,-1,0.0,2016,1,2016-01-10 20:30:00
10,21,0,0,0,1.9,75.62,-1,0.0,2016,1,2016-01-10 21:00:00
10,21,30,0,0,2.0,75.6,-1,0.0,2016,1,2016-01-10 21:30:00
10,22,0,0,0,2.1,73.52,-1,0.0,2016,1,2016-01-10 22:00:00
10,22,30,0,0,2.2,73.5,-1,0.0,2016,1,2016-01-10 22:30:00
10,23,0,0,0,2.3,77.92,-1,0.0,2016,1,2016-01-10 23:00:00
10,23,30,0,0,2.3,77.91,-1,0.0,2016,1,2016-01-10 23:30:00
11,0,0,0,0,2.4,77.31,-1,0.0,2016,1,2016-01-11 00:00:00
11,0,30,0,0,2.3,77.31,-1,0.0,2016,1,2016-01-11 00:30:00
11,1,0,0,0,2.2,76.93,-1,0.0,2016,1,2016-01-11 01:00:00
11,1,30,0,0,2.1,76.92,-1,0.0,2016,1,2016-01-11 01:30:00
11,2,0,0,0,2.0,76.84,-1,0.0,2016,1,2016-01-11 02:00:00
11,2,30,0,0,1.9,76.83,-1,0.0,2016,1,2016-01-11 02:30:00
11,3,0,0,0,1.9,76.97,-1,0.0,2016,1,2016-01-11 03:00:00
11,3,30,0,0,1.8,76.96,-1,0.0,2016,1,2016-01-11 03:30:00
11,4,0,0,0,1.8,77.16,-1,0.0,2016,1,2016-01-11 04:00:00
11,4,30,0,0,1.7,77.16,-1,0.0,2016,1,2016-01-11 04:30:00
11,5,0,0,0,1.7,77.87,-1,0.0,2016,1,2016-01-11 05:00:00
11,5,30,0,0,1.7,72.31,0,0.0,2016,1,2016-01-11 05:30:00
11,6,0,0,0,1.7,74.56,0,0.0,2016,1,2016-01-11 06:00:00
11,6,30,0,0,1.6,69.29,0,0.0,2016,1,2016-01-11 06:30:00
11,7,0,0,0,1.6,72.59,0,0.0,2016,1,2016-01-11 07:00:00
11,7,30,0,0,1.5,67.52,0,0.0,2016,1,2016-01-11 07:30:00
11,8,0,5,0,1.5,75.6,1,0.469234231,2016,1,2016-01-11 08:00:00
11,8,30,12,0,1.6,75.63,2,1.126149777,2016,1,2016-01-11 08:30:00
11,9,0,62,0,1.8,77.28,3,5.818376569,2016,1,2016-01-11 09:00:00
11,9,30,70,0,1.5,77.29,3,6.569134836,2016,1,2016-01-11 09:30:00
11,10,0,141,22,1.3,75.37,4,14.0765628,2016,1,2016-01-11 10:00:00
11,10,30,126,0,1.7,75.36,4,11.82431275,2016,1,2016-01-11 10:30:00
11,11,0,138,576,2.1,74.64,4,37.06828204,2016,1,2016-01-11 11:00:00
11,11,30,132,630,2.2,80.12,4,40.16512586,2016,1,2016-01-11 11:30:00
11,12,0,142,608,2.4,81.45,4,40.63434462,2016,1,2016-01-11 12:00:00
11,12,30,218,264,2.3,81.46,4,32.18840694,2016,1,2016-01-11 12:30:00
11,13,0,93,0,2.3,80.33,4,8.727468936000001,2016,1,2016-01-11 13:00:00
11,13,30,94,0,2.2,80.36,3,8.821409637,2016,1,2016-01-11 13:30:00
11,14,0,90,0,2.2,78.78,3,8.446030504,2016,1,2016-01-11 14:00:00
11,14,30,104,0,1.9,84.67,2,9.759964734,2016,1,2016-01-11 14:30:00
11,15,0,120,188,1.7,92.15,2,16.32917177,2016,1,2016-01-11 15:00:00
11,15,30,67,0,1.4,92.18,1,6.28773869,2016,1,2016-01-11 15:30:00
11,16,0,53,37,1.1,93.27,0,5.443176895,2016,1,2016-01-11 16:00:00
11,16,30,20,0,0.9,93.31,0,1.87695755,2016,1,2016-01-11 16:30:00
11,17,0,0,0,0.8,96.3,0,0.0,2016,1,2016-01-11 17:00:00
11,17,30,0,0,0.7,96.35,0,0.0,2016,1,2016-01-11 17:30:00
11,18,0,0,0,0.6,93.45,0,0.0,2016,1,2016-01-11 18:00:00
11,18,30,0,0,0.6,93.49,0,0.0,2016,1,2016-01-11 18:30:00
11,19,0,0,0,0.6,97.76,-1,0.0,2016,1,2016-01-11 19:00:00
11,19,30,0,0,0.6,97.78,-1,0.0,2016,1,2016-01-11 19:30:00
11,20,0,0,0,0.7,95.36,-1,0.0,2016,1,2016-01-11 20:00:00
11,20,30,0,0,0.7,95.38,-1,0.0,2016,1,2016-01-11 20:30:00
11,21,0,0,0,0.7,99.12,-2,0.0,2016,1,2016-01-11 21:00:00
11,21,30,0,0,0.7,99.13,-2,0.0,2016,1,2016-01-11 21:30:00
11,22,0,0,0,0.8,94.89,-3,0.0,2016,1,2016-01-11 22:00:00
11,22,30,0,0,0.8,94.89,-3,0.0,2016,1,2016-01-11 22:30:00
11,23,0,0,0,0.9,97.69,-3,0.0,2016,1,2016-01-11 23:00:00
11,23,30,0,0,0.9,97.69,-3,0.0,2016,1,2016-01-11 23:30:00
12,0,0,0,0,1.0,93.54,-4,0.0,2016,1,2016-01-12 00:00:00
12,0,30,0,0,0.9,93.55,-4,0.0,2016,1,2016-01-12 00:30:00
12,1,0,0,0,0.9,97.65,-4,0.0,2016,1,2016-01-12 01:00:00
12,1,30,0,0,0.8,97.65,-4,0.0,2016,1,2016-01-12 01:30:00
12,2,0,0,0,0.8,94.87,-4,0.0,2016,1,2016-01-12 02:00:00
12,2,30,0,0,0.7,94.85,-4,0.0,2016,1,2016-01-12 02:30:00
12,3,0,0,0,0.7,92.02,-4,0.0,2016,1,2016-01-12 03:00:00
12,3,30,0,0,0.7,92.02,-4,0.0,2016,1,2016-01-12 03:30:00
12,4,0,0,0,0.7,89.57,-4,0.0,2016,1,2016-01-12 04:00:00
12,4,30,0,0,0.6,89.59,-4,0.0,2016,1,2016-01-12 04:30:00
12,5,0,0,0,0.6,87.47,-4,0.0,2016,1,2016-01-12 05:00:00
12,5,30,0,0,0.5,87.48,-4,0.0,2016,1,2016-01-12 05:30:00
12,6,0,0,0,0.5,85.53,-4,0.0,2016,1,2016-01-12 06:00:00
12,6,30,0,0,0.4,85.54,-4,0.0,2016,1,2016-01-12 06:30:00
12,7,0,0,0,0.4,84.33,-4,0.0,2016,1,2016-01-12 07:00:00
12,7,30,0,0,0.4,78.19,-3,0.0,2016,1,2016-01-12 07:30:00
12,8,0,13,0,0.5,80.43,-3,1.220062631,2016,1,2016-01-12 08:00:00
12,8,30,28,0,0.3,74.61,-2,2.627798327,2016,1,2016-01-12 08:30:00
12,9,0,55,0,0.2,76.44,-1,5.161689988,2016,1,2016-01-12 09:00:00
12,9,30,38,0,0.5,70.98,0,3.566219345,2016,1,2016-01-12 09:30:00
12,10,0,147,31,0.9,70.48,0,14.92181252,2016,1,2016-01-12 10:00:00
12,10,30,189,136,1.2,65.49,0,23.08657787,2016,1,2016-01-12 10:30:00
12,11,0,186,369,1.5,68.22,1,32.94024299,2016,1,2016-01-12 11:00:00
12,11,30,222,160,1.7,68.17,1,27.8725133,2016,1,2016-01-12 11:30:00
12,12,0,211,56,2.0,69.47,2,22.33530391,2016,1,2016-01-12 12:00:00
12,12,30,226,134,2.1,69.43,2,27.21528628,2016,1,2016-01-12 12:30:00
12,13,0,208,72,2.2,64.86,3,22.71043758,2016,1,2016-01-12 13:00:00
12,13,30,150,8,2.1,64.84,3,14.35825186,2016,1,2016-01-12 13:30:00
12,14,0,162,349,2.0,64.4,3,28.2472798,2016,1,2016-01-12 14:00:00
12,14,30,143,46,1.8,69.22,2,15.01533036,2016,1,2016-01-12 14:30:00
12,15,0,78,0,1.7,69.06,1,7.320053998,2016,1,2016-01-12 15:00:00
12,15,30,89,169,1.4,74.28,0,11.82483257,2016,1,2016-01-12 15:30:00
12,16,0,8,0,1.1,81.95,-1,0.750791271,2016,1,2016-01-12 16:00:00
12,16,30,26,267,1.1,81.97,-2,4.1293973710000005,2016,1,2016-01-12 16:30:00
12,17,0,0,0,1.1,82.45,-3,0.0,2016,1,2016-01-12 17:00:00
12,17,30,0,0,1.0,82.46,-3,0.0,2016,1,2016-01-12 17:30:00
12,18,0,0,0,1.0,85.33,-4,0.0,2016,1,2016-01-12 18:00:00
12,18,30,0,0,1.0,85.33,-4,0.0,2016,1,2016-01-12 18:30:00
12,19,0,0,0,1.0,89.23,-4,0.0,2016,1,2016-01-12 19:00:00
12,19,30,0,0,1.1,89.22,-4,0.0,2016,1,2016-01-12 19:30:00
12,20,0,0,0,1.2,86.95,-4,0.0,2016,1,2016-01-12 20:00:00
12,20,30,0,0,1.2,86.93,-4,0.0,2016,1,2016-01-12 20:30:00
12,21,0,0,0,1.2,85.86,-4,0.0,2016,1,2016-01-12 21:00:00
12,21,30,0,0,1.2,85.83,-4,0.0,2016,1,2016-01-12 21:30:00
12,22,0,0,0,1.2,85.27,-4,0.0,2016,1,2016-01-12 22:00:00
12,22,30,0,0,1.2,85.22,-4,0.0,2016,1,2016-01-12 22:30:00
12,23,0,0,0,1.2,84.71,-4,0.0,2016,1,2016-01-12 23:00:00
12,23,30,0,0,1.1,84.67,-4,0.0,2016,1,2016-01-12 23:30:00
13,0,0,0,0,1.0,84.12,-4,0.0,2016,1,2016-01-13 00:00:00
13,0,30,0,0,0.9,84.1,-4,0.0,2016,1,2016-01-13 00:30:00
13,1,0,0,0,0.9,84.35,-4,0.0,2016,1,2016-01-13 01:00:00
13,1,30,0,0,0.8,78.16,-4,0.0,2016,1,2016-01-13 01:30:00
13,2,0,0,0,0.8,78.57,-4,0.0,2016,1,2016-01-13 02:00:00
13,2,30,0,0,0.8,78.55,-3,0.0,2016,1,2016-01-13 02:30:00
13,3,0,0,0,0.8,79.47,-3,0.0,2016,1,2016-01-13 03:00:00
13,3,30,0,0,0.8,79.46,-3,0.0,2016,1,2016-01-13 03:30:00
13,4,0,0,0,0.8,80.66,-3,0.0,2016,1,2016-01-13 04:00:00
13,4,30,0,0,0.8,80.66,-3,0.0,2016,1,2016-01-13 04:30:00
13,5,0,0,0,0.8,80.74,-3,0.0,2016,1,2016-01-13 05:00:00
13,5,30,0,0,0.8,80.75,-3,0.0,2016,1,2016-01-13 05:30:00
13,6,0,0,0,0.8,80.73,-3,0.0,2016,1,2016-01-13 06:00:00
13,6,30,0,0,0.8,80.74,-3,0.0,2016,1,2016-01-13 06:30:00
13,7,0,0,0,0.8,82.37,-3,0.0,2016,1,2016-01-13 07:00:00
13,7,30,0,0,1.1,76.41,-2,0.0,2016,1,2016-01-13 07:30:00
13,8,0,37,187,1.4,80.66,-2,5.161746714,2016,1,2016-01-13 08:00:00
13,8,30,61,312,1.9,74.87,-1,10.98032234,2016,1,2016-01-13 08:30:00
13,9,0,40,0,2.4,78.49,-1,3.753956355,2016,1,2016-01-13 09:00:00
13,9,30,73,768,2.6,72.91,0,29.65592929,2016,1,2016-01-13 09:30:00
13,10,0,84,806,2.9,76.95,0,35.94373708,2016,1,2016-01-13 10:00:00
13,10,30,128,566,3.2,76.94,0,34.16062741,2016,1,2016-01-13 10:30:00
13,11,0,128,617,3.5,79.71,0,38.10223827,2016,1,2016-01-13 11:00:00
13,11,30,132,639,3.7,79.7,0,40.72997884,2016,1,2016-01-13 11:30:00
13,12,0,167,528,3.9,80.68,0,39.60380431,2016,1,2016-01-13 12:00:00
13,12,30,206,357,4.0,80.69,0,35.4744977,2016,1,2016-01-13 12:30:00
13,13,0,182,24,4.1,79.85,0,18.11264036,2016,1,2016-01-13 13:00:00
13,13,30,151,8,4.1,79.88,0,14.54642101,2016,1,2016-01-13 13:30:00
13,14,0,142,9,4.1,78.74,-1,13.701940700000002,2016,1,2016-01-13 14:00:00
13,14,30,112,0,4.0,78.77,-1,10.51107779,2016,1,2016-01-13 14:30:00
13,15,0,103,2,3.9,83.58,-1,9.760286523,2016,1,2016-01-13 15:00:00
13,15,30,85,21,3.7,83.61,-1,8.446401799,2016,1,2016-01-13 15:30:00
13,16,0,57,87,3.6,88.54,-2,6.569495817999999,2016,1,2016-01-13 16:00:00
13,16,30,24,22,3.3,88.58,-2,2.440098447,2016,1,2016-01-13 16:30:00
13,17,0,0,0,3.0,92.9,-3,0.0,2016,1,2016-01-13 17:00:00
13,17,30,0,0,2.9,92.92,-3,0.0,2016,1,2016-01-13 17:30:00
13,18,0,0,0,2.8,89.42,-4,0.0,2016,1,2016-01-13 18:00:00
13,18,30,0,0,2.7,89.43,-4,0.0,2016,1,2016-01-13 18:30:00
13,19,0,0,0,2.6,92.07,-4,0.0,2016,1,2016-01-13 19:00:00
13,19,30,0,0,2.2,92.07,-4,0.0,2016,1,2016-01-13 19:30:00
13,20,0,0,0,1.8,95.03,-5,0.0,2016,1,2016-01-13 20:00:00
13,20,30,0,0,1.5,95.03,-5,0.0,2016,1,2016-01-13 20:30:00
13,21,0,0,0,1.3,100.0,-6,0.0,2016,1,2016-01-13 21:00:00
13,21,30,0,0,1.2,100.0,-6,0.0,2016,1,2016-01-13 21:30:00
13,22,0,0,0,1.2,98.43,-6,0.0,2016,1,2016-01-13 22:00:00
13,22,30,0,0,1.1,98.42,-6,0.0,2016,1,2016-01-13 22:30:00
13,23,0,0,0,1.0,96.3,-6,0.0,2016,1,2016-01-13 23:00:00
13,23,30,0,0,0.9,96.28,-6,0.0,2016,1,2016-01-13 23:30:00
14,0,0,0,0,0.8,94.33,-6,0.0,2016,1,2016-01-14 00:00:00
14,0,30,0,0,0.7,94.32,-6,0.0,2016,1,2016-01-14 00:30:00
14,1,0,0,0,0.6,90.97,-7,0.0,2016,1,2016-01-14 01:00:00
14,1,30,0,0,0.6,90.94,-7,0.0,2016,1,2016-01-14 01:30:00
14,2,0,0,0,0.7,94.34,-7,0.0,2016,1,2016-01-14 02:00:00
14,2,30,0,0,0.8,94.3,-7,0.0,2016,1,2016-01-14 02:30:00
14,3,0,0,0,1.0,97.05,-8,0.0,2016,1,2016-01-14 03:00:00
14,3,30,0,0,1.1,97.03,-8,0.0,2016,1,2016-01-14 03:30:00
14,4,0,0,0,1.2,92.13,-8,0.0,2016,1,2016-01-14 04:00:00
14,4,30,0,0,1.2,92.11,-8,0.0,2016,1,2016-01-14 04:30:00
14,5,0,0,0,1.3,88.3,-9,0.0,2016,1,2016-01-14 05:00:00
14,5,30,0,0,1.3,88.29,-8,0.0,2016,1,2016-01-14 05:30:00
14,6,0,0,0,1.4,85.62,-8,0.0,2016,1,2016-01-14 06:00:00
14,6,30,0,0,1.4,85.61,-8,0.0,2016,1,2016-01-14 06:30:00
14,7,0,0,0,1.4,83.91,-8,0.0,2016,1,2016-01-14 07:00:00
14,7,30,0,0,1.6,71.75,-6,0.0,2016,1,2016-01-14 07:30:00
14,8,0,28,541,1.9,71.59,-5,7.789801852999999,2016,1,2016-01-14 08:00:00
14,8,30,42,707,2.2,61.47,-3,15.8608142,2016,1,2016-01-14 08:30:00
